device,ip,timestamp,host
10.8.0.18,54.154.54.33,2018-09-04T23:47:03.159Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:47:05.114Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:47:05.519Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:47:05.788Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:47:07.561Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:47:07.590Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:47:07.803Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:47:07.827Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.154.54.33,2018-09-04T23:47:07.853Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.72.207.41,2018-09-04T23:46:59.570Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.72.207.41,2018-09-04T23:46:59.935Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.243.207.202,2018-09-04T23:48:15.995Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.243.207.202,2018-09-04T23:48:16.152Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.243.207.202,2018-09-04T23:48:16.162Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.243.207.202,2018-09-04T23:48:16.298Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.243.207.202,2018-09-04T23:48:16.305Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.243.207.202,2018-09-04T23:48:16.305Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.243.207.202,2018-09-04T23:48:16.306Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.243.207.202,2018-09-04T23:48:16.361Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.243.207.202,2018-09-04T23:48:16.478Z,Amazon Technologies Inc. (AT-88-Z)
