device,ip,timestamp,host
10.8.0.6,17.248.187.205,2018-09-06T18:51:51.085Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:51.104Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:51.111Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:51.111Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:51.153Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:51.160Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:51.184Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.002Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.026Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.026Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.051Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.051Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.057Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.057Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.057Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.145Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.145Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.145Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.165Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.172Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.172Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.219Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.225Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:52.243Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:49.863Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.037Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.037Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.249Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.249Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.249Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.300Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.351Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,54.192.50.244,2018-09-06T18:51:50.405Z,Amazon Technologies Inc. (AT-88-Z)
